3572,35,KOTA BLITAR,-8.1,112.15
3505,35,KABUPATEN BLITAR,-8.1014419,112.162762
5108,51,KABUPATEN BULELENG,-8.113831,115.126999
3508,35,KABUPATEN LUMAJANG,-8.137022,113.226601
1201,12,KABUPATEN NIAS,-8.1712591,113.7111274
3509,35,KABUPATEN JEMBER,-8.172357,113.700302
3501,35,KABUPATEN PACITAN,-8.204614,111.08769
3510,35,KABUPATEN BANYUWANGI,-8.2186111,114.3669444
5307,53,KABUPATEN ALOR,-8.2754027,124.7298765
5309,53,KABUPATEN FLORES TIMUR,-8.3130942,122.9663018
5101,51,KABUPATEN JEMBRANA,-8.361852,114.6418
5208,52,KABUPATEN LOMBOK UTARA,-8.3739076,116.2777073
5106,51,KABUPATEN BANGLI,-8.454303,115.354897
5206,52,KABUPATEN BIMA,-8.460566,118.727402
5272,52,KOTA BIMA,-8.460566,118.727402
5308,53,KABUPATEN LEMBATA,-8.4719075,123.4831906
9401,94,KABUPATEN MERAUKE,-8.4960406,140.3945527
5205,52,KABUPATEN DOMPU,-8.4966318,118.4747173
5203,52,KABUPATEN LOMBOK TIMUR,-8.5134471,116.5609857
5105,51,KABUPATEN KLUNGKUNG,-8.5389222,115.4045111
5104,51,KABUPATEN GIANYAR,-8.544185,115.3255
5102,51,KABUPATEN TABANAN,-8.544516,115.119797
5103,51,KABUPATEN BADUNG,-8.5819296,115.1770586
5271,52,KOTA MATARAM,-8.5833333,116.1166667
5319,53,KABUPATEN MANGGARAI TIMUR,-8.6206712,120.6199895
5201,52,KABUPATEN LOMBOK BARAT,-8.6464599,116.1123078
5204,52,KABUPATEN SUMBAWA,-8.6529334,117.3616476
5171,51,KOTA DENPASAR,-8.65629,115.222099
5315,53,KABUPATEN MANGGARAI BARAT,-8.6688149,120.0665236
5318,53,KABUPATEN NAGEKEO,-8.6753545,121.3084088
5310,53,KABUPATEN SIKKA,-8.6766175,122.1291843
5313,53,KABUPATEN MANGGARAI,-8.6796987,120.3896651
5202,52,KABUPATEN LOMBOK TENGAH,-8.694623,116.2777073
5312,53,KABUPATEN NGADA,-8.7430424,120.9876321
3523,35,KABUPATEN TUBAN,-8.7493146,115.1711298
5311,53,KABUPATEN ENDE,-8.854053,121.654198
5207,52,KABUPATEN SUMBAWA BARAT,-8.9292907,116.8910342
5306,53,KABUPATEN BELU,-9.4125796,124.9506625
5305,53,KABUPATEN TIMOR TENGAH UTARA,-9.4522647,124.597132
5316,53,KABUPATEN SUMBA TENGAH,-9.4879226,119.6962677
5317,53,KABUPATEN SUMBA BARAT DAYA,-9.539139,119.1390642
5301,53,KABUPATEN SUMBA BARAT,-9.6548326,119.3947135
5304,53,KABUPATEN TIMOR TENGAH SELATAN,-9.7762816,124.4198243
5302,53,KABUPATEN SUMBA TIMUR,-9.9802103,120.3435506
